Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
13/01/2018,67,8,-6.5,72,0.8,670,-10.7,0.0,0.0,0.2,Winter,No Holiday,Yes
13/01/2018,102,9,-6.3,76,0.6,330,-9.8,0.05,0.2,0.4,Winter,No Holiday,Yes
13/01/2018,106,10,-5.5,72,0.7,1354,-9.7,0.29,0.0,0.6,Winter,No Holiday,Yes
13/01/2018,133,11,-4.8,70,1.0,1244,-9.4,0.21,0.0,0.6,Winter,No Holiday,Yes
13/01/2018,174,12,-3.7,66,1.1,1140,-9.1,0.45,0.2,0.4,Winter,No Holiday,Yes
13/01/2018,212,13,-2.5,62,1.4,1087,-8.7,0.66,0.0,0.0,Winter,No Holiday,Yes
13/01/2018,215,14,-1.8,62,0.7,936,-8.1,0.55,0.0,0.0,Winter,No Holiday,Yes
13/01/2018,251,15,-1.5,62,0.9,957,-7.8,0.28,0.0,0.0,Winter,No Holiday,Yes
13/01/2018,249,16,-1.2,63,0.9,876,-7.3,0.19,0.0,0.0,Winter,No Holiday,Yes
13/01/2018,277,17,-1.4,68,1.0,761,-6.5,0.11,0.0,0.0,Winter,No Holiday,Yes
13/01/2018,223,18,-2.6,73,1.0,684,-6.7,0.01,0.0,0.0,Winter,No Holiday,Yes
13/01/2018,167,19,-3.3,76,0.8,633,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes
13/01/2018,158,20,-3.9,78,1.1,596,-7.1,0.0,0.0,0.0,Winter,No Holiday,Yes
13/01/2018,156,21,-4.1,79,0.7,522,-7.2,0.0,0.0,0.0,Winter,No Holiday,Yes
13/01/2018,168,22,-4.3,81,0.4,435,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
13/01/2018,131,23,-4.4,81,0.7,420,-7.1,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,149,0,-4.4,81,0.7,414,-7.1,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,150,1,-3.7,79,0.9,438,-6.8,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,111,2,-3.5,78,1.0,444,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,79,3,-3.6,78,1.6,471,-6.8,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,48,4,-4.0,79,1.2,453,-7.1,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,29,5,-4.2,79,1.2,442,-7.3,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,49,6,-4.3,79,1.1,433,-7.4,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,59,7,-4.4,80,1.4,411,-7.3,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,81,8,-3.8,79,0.8,412,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,118,9,-3.4,77,1.6,432,-6.8,0.12,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,134,10,-2.1,72,1.7,489,-6.4,0.34,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,174,11,-0.5,64,0.7,537,-6.4,0.49,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,226,12,1.2,58,0.8,550,-6.1,0.74,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,272,13,3.0,52,1.4,568,-5.9,0.9,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,304,14,3.7,53,0.6,592,-5.0,0.74,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,353,15,4.6,50,0.9,824,-4.9,0.62,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,366,16,5.3,49,1.8,982,-4.5,0.43,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,302,17,4.5,51,1.1,1244,-4.7,0.17,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,250,18,4.1,53,1.3,1132,-4.6,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,208,19,3.9,54,1.1,1102,-4.5,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,210,20,3.5,55,1.0,1100,-4.7,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,213,21,3.1,58,0.4,936,-4.3,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,196,22,2.8,60,0.6,829,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes
14/01/2018,144,23,2.7,60,0.6,794,-4.3,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,171,0,3.0,60,0.5,842,-4.0,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,122,1,3.0,62,0.9,835,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,74,2,3.6,65,0.9,959,-2.3,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,58,3,4.4,70,1.7,928,-0.6,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,38,4,4.9,73,1.8,881,0.4,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,55,5,5.0,76,1.9,808,1.1,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,82,6,4.9,83,3.0,582,2.2,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,209,7,4.4,87,1.0,357,2.4,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,444,8,4.1,85,1.1,470,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,303,9,3.9,86,1.7,399,1.7,0.11,0.2,0.0,Winter,No Holiday,Yes
15/01/2018,212,10,4.2,82,2.2,560,1.3,0.22,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,254,11,4.7,75,2.3,533,0.6,0.54,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,311,12,6.2,64,1.9,549,-0.1,0.79,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,309,13,6.1,61,2.3,534,-0.8,0.91,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,306,14,7.1,52,2.1,646,-2.1,0.76,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,349,15,7.4,38,1.7,817,-6.0,0.63,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,365,16,7.5,37,0.9,813,-6.2,0.48,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,455,17,6.5,40,0.8,804,-6.1,0.23,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,555,18,5.2,44,1.3,647,-6.0,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,444,19,4.4,53,1.2,538,-4.3,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,321,20,3.7,58,1.3,474,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,334,21,3.4,59,0.8,471,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,333,22,3.0,61,1.6,460,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes
15/01/2018,230,23,2.4,63,0.6,443,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,212,0,1.8,67,1.2,387,-3.6,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,207,1,1.2,64,0.7,455,-4.8,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,141,2,0.5,72,0.7,385,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,81,3,0.3,70,0.6,438,-4.5,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,51,4,0.8,65,0.7,502,-5.0,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,58,5,1.1,64,0.5,505,-4.9,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,140,6,1.2,69,0.6,436,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,318,7,1.1,69,0.6,418,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,650,8,1.2,68,0.6,411,-4.0,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,376,9,1.9,65,0.8,402,-3.9,0.06,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,221,10,2.7,60,0.5,392,-4.3,0.18,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,256,11,3.9,57,0.8,363,-3.8,0.28,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,276,12,5.2,52,1.2,349,-3.8,0.45,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,296,13,5.8,47,0.8,382,-4.6,0.53,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,276,14,6.5,43,0.8,468,-5.2,0.52,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,250,15,6.3,40,0.3,498,-6.3,0.19,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,277,16,5.8,50,0.9,547,-3.8,0.11,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,381,17,5.2,58,0.8,462,-2.4,0.08,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,592,18,4.9,59,1.4,427,-2.4,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,409,19,4.6,57,1.0,432,-3.2,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,332,20,4.5,58,0.8,383,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,342,21,4.3,56,0.7,434,-3.7,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,321,22,4.0,57,0.3,430,-3.7,0.0,0.0,0.0,Winter,No Holiday,Yes
16/01/2018,242,23,3.9,60,0.9,379,-3.1,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,204,0,3.5,62,0.4,382,-3.1,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,183,1,3.3,64,0.4,339,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,140,2,3.1,65,0.8,310,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,75,3,3.0,67,0.8,297,-2.5,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,55,4,3.0,68,0.5,322,-2.3,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,72,5,2.9,66,0.8,325,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,115,6,2.7,71,1.1,270,-2.0,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,272,7,2.5,71,0.9,289,-2.2,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,537,8,2.6,70,0.6,296,-2.3,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,337,9,3.0,66,0.7,306,-2.7,0.12,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,212,10,4.3,58,0.5,401,-3.2,0.23,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,270,11,6.0,51,1.0,436,-3.3,0.55,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,310,12,8.1,51,1.4,367,-1.4,0.75,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,273,13,8.0,54,1.8,435,-0.7,0.57,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,258,14,7.7,54,2.6,313,-1.0,0.58,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,278,15,8.5,49,1.3,400,-1.6,0.73,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,314,16,8.3,54,1.2,330,-0.4,0.44,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,380,17,7.2,57,3.3,342,-0.7,0.19,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,501,18,5.2,62,2.9,503,-1.5,0.01,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,360,19,4.2,68,2.4,446,-1.1,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,286,20,3.5,72,1.7,361,-1.0,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,320,21,3.1,74,1.1,333,-1.0,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,313,22,2.8,74,0.5,309,-1.3,0.0,0.0,0.0,Winter,No Holiday,Yes
17/01/2018,227,23,2.7,74,0.8,291,-1.4,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,215,0,2.7,73,1.0,290,-1.6,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,190,1,3.2,72,1.9,306,-1.3,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,137,2,3.3,73,1.2,288,-1.0,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,95,3,3.6,74,1.7,273,-0.6,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,50,4,3.3,80,2.1,232,0.1,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,68,5,2.6,82,2.0,229,-0.1,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,107,6,2.2,82,2.0,211,-0.5,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,279,7,1.5,86,1.1,189,-0.5,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,537,8,1.1,86,1.2,197,-0.9,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,305,9,1.2,84,2.1,210,-1.2,0.07,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,188,10,1.4,81,2.1,255,-1.5,0.21,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,261,11,1.8,75,1.8,301,-2.1,0.35,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,267,12,2.5,72,2.4,256,-2.0,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,307,13,3.5,54,3.2,463,-4.9,0.68,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,301,14,4.4,42,2.3,719,-7.4,0.72,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,269,15,4.2,36,2.3,957,-9.5,0.57,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,328,16,3.6,42,2.4,883,-8.1,0.29,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,416,17,2.8,46,2.1,858,-7.6,0.14,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,506,18,2.0,39,2.1,1259,-10.5,0.01,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,365,19,1.5,41,1.0,1210,-10.3,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,303,20,1.1,44,1.2,1171,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,339,21,0.8,45,1.5,1184,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,318,22,0.7,45,2.0,1084,-9.9,0.0,0.0,0.0,Winter,No Holiday,Yes
18/01/2018,232,23,0.6,47,2.3,1046,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,211,0,0.3,45,1.8,1154,-10.2,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,207,1,0.0,43,1.7,1250,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,140,2,-0.3,44,1.7,1295,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,93,3,-0.6,43,1.7,1316,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,58,4,-0.7,45,1.4,1241,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,61,5,-1.4,47,1.4,1301,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,151,6,-1.8,49,1.4,1359,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,334,7,-2.0,49,1.9,1281,-11.3,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,648,8,-2.5,50,1.0,1281,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,387,9,-2.1,42,1.3,1519,-13.3,0.17,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,255,10,0.0,29,1.3,1592,-15.9,0.52,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,283,11,2.2,20,0.6,1794,-18.5,0.83,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,341,12,4.3,28,1.5,1858,-12.6,0.98,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,341,13,4.7,26,2.6,1370,-13.2,1.11,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,349,14,4.7,24,3.6,1552,-14.2,1.08,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,381,15,5.4,25,2.4,1686,-13.1,0.9,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,390,16,4.9,27,2.8,1648,-12.5,0.65,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,468,17,4.1,34,3.1,1810,-10.3,0.28,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,702,18,2.9,45,1.6,1629,-7.8,0.04,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,471,19,2.0,48,1.8,1519,-7.8,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,342,20,1.2,51,0.6,1544,-7.8,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,331,21,0.5,52,0.8,1595,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,292,22,0.0,56,0.8,1544,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes
19/01/2018,236,23,-0.5,59,0.9,1487,-7.5,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,228,0,-0.6,60,0.6,1433,-7.4,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,258,1,-0.9,64,0.4,1273,-6.8,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,216,2,-0.9,65,0.6,1369,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,118,3,-0.9,65,0.2,1359,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,89,4,-0.7,65,0.6,1226,-6.4,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,56,5,-0.3,62,0.6,862,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,50,6,-0.1,60,0.4,1080,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,101,7,0.2,60,0.3,1145,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,191,8,0.3,63,0.4,1140,-5.9,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,234,9,0.9,63,0.9,1090,-5.3,0.07,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,259,10,2.1,60,1.2,1005,-4.8,0.3,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,285,11,3.7,59,1.8,978,-3.5,0.51,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,325,12,5.3,55,2.6,904,-3.0,0.85,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,356,13,6.3,55,3.0,792,-2.0,0.85,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,334,14,5.9,61,3.2,623,-1.0,0.52,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,406,15,6.3,55,3.0,355,-2.0,0.68,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,352,16,6.6,42,3.0,355,-5.4,0.48,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,377,17,5.7,53,1.8,276,-3.1,0.22,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,283,18,4.6,55,3.2,232,-3.6,0.03,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,223,19,3.5,66,1.7,187,-2.2,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,219,20,2.9,66,1.2,173,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,220,21,2.1,48,2.8,346,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,232,22,1.5,48,2.4,422,-8.3,0.0,0.0,0.0,Winter,No Holiday,Yes
20/01/2018,164,23,0.8,53,1.7,382,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,196,0,-0.3,60,1.9,340,-7.1,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,177,1,-0.8,58,0.4,400,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,107,2,-1.5,63,1.0,380,-7.6,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,107,3,-2.0,60,0.5,474,-8.7,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,73,4,-2.3,47,0.7,984,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,32,5,-2.6,49,1.1,1065,-11.8,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,36,6,-3.1,54,1.4,1037,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,61,7,-3.2,54,1.2,1113,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,115,8,-3.6,53,0.5,1227,-11.8,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,152,9,-3.2,46,0.8,1091,-13.2,0.15,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,189,10,-1.3,37,0.8,1070,-14.1,0.47,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,216,11,1.9,25,1.0,1493,-16.1,0.78,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,271,12,3.9,30,1.6,1085,-12.1,0.91,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,343,13,4.9,22,2.0,1446,-15.0,1.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,340,14,5.4,18,1.2,1923,-17.0,0.96,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,389,15,5.4,20,2.2,1890,-15.8,0.8,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,396,16,4.7,17,2.1,2000,-18.3,0.55,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,383,17,3.8,20,1.3,2000,-17.1,0.24,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,295,18,2.5,24,2.0,2000,-16.0,0.02,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,223,19,1.3,25,1.3,2000,-16.6,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,258,20,0.3,27,0.4,2000,-16.5,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,237,21,-0.1,29,0.5,2000,-16.0,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,207,22,-0.3,32,0.7,2000,-15.0,0.0,0.0,0.0,Winter,No Holiday,Yes
21/01/2018,170,23,-0.4,32,0.6,2000,-15.1,0.0,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,171,0,-0.2,30,0.4,2000,-15.7,0.0,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,97,1,-0.2,32,0.7,2000,-14.9,0.0,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,73,2,-0.2,33,1.4,2000,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,53,3,-0.3,31,0.3,2000,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,31,4,0.0,32,0.4,2000,-14.7,0.0,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,60,5,0.0,32,0.7,2000,-14.7,0.0,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,165,6,0.0,33,0.4,2000,-14.3,0.0,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,316,7,-0.4,34,1.0,1989,-14.3,0.0,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,683,8,-0.7,32,0.5,1991,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,365,9,0.1,33,0.8,1901,-14.3,0.06,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,221,10,1.1,31,0.7,1898,-14.1,0.25,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,277,11,2.4,27,0.9,1796,-14.7,0.47,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,323,12,3.9,28,0.9,1383,-12.9,0.6,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,281,13,3.9,33,0.6,1249,-10.9,0.19,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,249,14,3.3,73,0.4,744,-1.0,0.11,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,63,15,3.6,69,1.8,655,-1.5,0.17,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,18,16,2.0,87,1.9,140,0.0,0.03,0.0,0.0,Winter,No Holiday,Yes
22/01/2018,43,17,1.3,93,1.2,81,0.2,0.03,0.0,0.2,Winter,No Holiday,Yes
22/01/2018,170,18,1.1,96,3.0,187,0.5,0.0,3.3,1.0,Winter,No Holiday,Yes
22/01/2018,167,19,-0.1,88,3.2,582,-1.8,0.0,0.0,1.0,Winter,No Holiday,Yes
22/01/2018,181,20,-0.8,85,2.9,836,-3.0,0.0,0.0,1.0,Winter,No Holiday,Yes
22/01/2018,187,21,-1.8,85,2.9,590,-3.9,0.0,0.0,1.0,Winter,No Holiday,Yes
22/01/2018,170,22,-3.2,81,3.9,492,-6.0,0.0,0.0,1.0,Winter,No Holiday,Yes
22/01/2018,139,23,-4.2,79,2.9,554,-7.3,0.0,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,96,0,-5.3,77,3.8,894,-8.7,0.0,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,120,1,-6.0,76,3.1,1178,-9.5,0.0,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,75,2,-7.5,65,3.9,2000,-12.9,0.0,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,55,3,-8.6,68,3.3,2000,-13.4,0.0,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,45,4,-9.5,49,4.3,2000,-18.2,0.0,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,44,5,-10.5,46,3.0,2000,-19.9,0.0,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,84,6,-11.5,47,3.2,2000,-20.5,0.0,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,211,7,-12.5,41,4.5,2000,-23.0,0.0,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,423,8,-13.0,41,4.0,2000,-23.5,0.0,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,228,9,-13.3,36,3.5,2000,-25.2,0.19,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,132,10,-12.1,34,3.5,1968,-24.8,0.62,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,184,11,-11.7,27,4.0,1935,-26.9,0.94,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,180,12,-11.3,27,3.7,1955,-26.6,1.18,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,189,13,-11.0,27,4.0,1959,-26.3,1.26,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,169,14,-10.4,30,4.3,2000,-24.6,1.22,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,181,15,-9.7,32,3.6,2000,-23.3,1.04,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,181,16,-10.1,34,4.3,2000,-23.0,0.74,0.0,1.0,Winter,No Holiday,Yes
23/01/2018,239,17,-10.6,38,3.5,2000,-22.2,0.38,0.0,0.9,Winter,No Holiday,Yes
23/01/2018,351,18,-11.5,43,2.4,2000,-21.6,0.05,0.0,0.9,Winter,No Holiday,Yes
23/01/2018,248,19,-12.0,47,3.2,2000,-21.0,0.0,0.0,0.9,Winter,No Holiday,Yes
23/01/2018,178,20,-12.5,52,3.0,2000,-20.3,0.0,0.0,0.9,Winter,No Holiday,Yes
